Date,Bitcoin-USD,Bitcoin-CNY,Gold,Composite Stock Index,Energy,Material,Industrial,Consumer discretionary,Consumer Staple,Health Care,Financials,Information Technology,Telecommunication,Utilities,Commodity,A-Shares,B-Shares,C-Bonds,T-Bonds
3/11/2013,48.4,300.9512,319.1,2310.593,2237.62,1804.92,1519.42,1786.1,4419.24,3937.68,3259.61,1748.53,1412.14,1615.4,2127.128,2418.428,1683.661,162.39,136.73
3/8/2013,44.18,274.5787,318.44,2318.611,2260.95,1812.82,1522.1,1793.97,4441.93,3910.98,3300.79,1755.06,1413.08,1615.59,2136.787,2426.809,1689.601,162.29,136.7
3/7/2013,42,261.2442,319,2324.293,2267.31,1821.57,1532.76,1786.32,4511.29,3964.04,3301.98,1764.66,1407.37,1628.49,2146.05,2432.66,1708.158,162.25,136.68
3/6/2013,41.02,254.992626,319.1,2347.179,2237.29,1824.54,1549.86,1804.69,4520.97,4088.72,3380.16,1791.26,1431.31,1639.6,2134.456,2456.712,1711.961,162.18,136.68
3/5/2013,40.33,250.93326,320.55,2326.306,2222.19,1810.77,1529.14,1779.57,4430.33,4042.52,3355.9,1724.29,1397.87,1608.83,2117.943,2434.878,1695.47,162.11,136.67
3/4/2013,36.15,225.07713,320.29,2273.404,2201.95,1783.51,1510.15,1751.22,4320.48,3916.4,3181.44,1676.58,1361.87,1581.09,2090.59,2379.378,1674.724,162.04,136.66
3/1/2013,34.5,214.68315,320.79,2359.506,2304.71,1865.2,1568.99,1830.46,4341.31,3964.72,3392.05,1731.98,1378.82,1589.58,2176.293,2469.53,1732.711,161.95,136.6
2/28/2013,33.38,207.683684,324.1,2365.593,2325.13,1863.87,1570.79,1837.24,4320.79,3877.02,3412.99,1718.45,1347.99,1564.95,2192.366,2475.974,1727.573,161.89,136.59
2/27/2013,30.9,192.43593,326.4,2313.22,2274.14,1820.49,1528.76,1793.66,4263.62,3835.92,3277.52,1684.69,1317.15,1537.8,2145.112,2421.106,1697.495,161.85,136.58
2/26/2013,31.1,193.73745,323,2293.341,2254.81,1802.6,1520.77,1792.35,4307.3,3888.03,3217.51,1695.97,1316.06,1534.39,2130.281,2400.301,1683.246,161.86,136.55
2/25/2013,30.4,189.5136,323.15,2325.819,2302.35,1839.31,1553.51,1817.48,4387.88,3896.29,3247.82,1724.82,1336.02,1561.61,2173.028,2434.371,1698.219,161.85,136.54
2/22/2013,30.25,188.617825,323.1,2314.164,2291.93,1839.72,1545.26,1807.27,4411.25,3863.99,3230.78,1707.9,1327.31,1528.78,2172.631,2422.297,1673.762,161.78,136.5
2/21/2013,29.75,185.619175,318.9,2325.951,2306.67,1834.3,1550.37,1821.02,4360.89,3911.11,3267.38,1710.75,1320.79,1532.36,2167.238,2434.644,1683.67,161.72,136.49
2/20/2013,29.65,185.007105,325.85,2397.178,2402.11,1906.95,1606.69,1879.07,4367.46,3980.96,3414.68,1753.66,1339.01,1567.56,2255.151,2509.359,1712.974,161.58,136.46
2/19/2013,29.42,183.686712,326.75,2382.914,2375.12,1892.64,1598.26,1852.51,4268.74,3810.45,3432.09,1727.66,1307.93,1538.84,2232.67,2494.531,1691.309,161.52,136.45
2/18/2013,26.95,168.181475,326.8,2421.558,2445.35,1943.51,1628.17,1900.3,4308.31,3818.94,3477.82,1760.47,1333.36,1566.93,2288.672,2534.522,1777.588,161.47,136.47
2/8/2013,22.66,141.278302,336.47,2432.402,2472.2,1971.19,1620.63,1902.53,4360.25,3808.63,3541.01,1737.06,1326.96,1568.28,2325.343,2545.856,1785.332,161.21,136.19
2/7/2013,22.15,138.0831,337.3,2418.53,2454.56,1954.04,1610.62,1849.45,4301.15,3718.77,3573.44,1717.37,1305.93,1558.85,2307.317,2531.355,1772.677,161.1,136.27
2/6/2013,21.18,131.985288,336.9,2434.477,2467.97,1953.65,1607.38,1839.26,4264.14,3684.26,3648.25,1720.69,1294.79,1561.05,2316.863,2548.304,1750.735,161.02,136.26
2/5/2013,20.6,128.2865,337.1,2433.13,2490.39,1949.88,1617.13,1848.03,4263.73,3629.15,3614.79,1705.39,1295.27,1573.47,2325.273,2547.004,1734.551,160.93,136.2
2/4/2013,20.43,127.348362,336.6,2428.154,2467.52,1934.57,1568.64,1826.14,4135.95,3564.13,3645.79,1686.55,1293.12,1557.4,2312.64,2541.786,1733.219,160.88,136.18
2/1/2013,20.5,127.6535,334.94,2419.02,2400.51,1914.03,1558.05,1828.56,4186.15,3650.45,3636.21,1696.26,1311.32,1561.86,2268.736,2532.125,1737.459,160.8,136.14
1/31/2013,20.41,126.9502,336.61,2385.422,2393.14,1914.01,1545.28,1811.35,4126.22,3657.2,3485.4,1686.69,1308.39,1551.71,2272.872,2496.833,1727.495,160.76,136.12
1/30/2013,19.7,122.53597,335.51,2382.475,2379.78,1903.24,1549.11,1820.86,4150.6,3667.73,3479.5,1698.18,1306.69,1512.38,2248.778,2493.778,1721.953,160.71,136.13
1/29/2013,19.53,121.564485,335.1,2358.977,2364.82,1908.66,1542.62,1824.61,4140.99,3683.84,3452.51,1678.8,1313.1,1513.88,2251.858,2469.041,1724.978,160.68,136.12
1/28/2013,18.72,116.49456,334.55,2346.505,2339.77,1891.54,1540.22,1823.21,4145.94,3689.78,3391.32,1668.81,1296.63,1515.57,2224.985,2456.025,1710.509,160.63,136.1
1/25/2013,17.4,108.228,336.21,2291.304,2288.09,1846.17,1502.36,1774.46,4149.72,3591.51,3237.46,1633.6,1274.6,1498.1,2181.162,2398.293,1664.214,160.54,136.07
1/24/2013,16.9,105.09941,337.2,2302.598,2290.39,1839.25,1510.42,1756.22,4189.47,3501.99,3268.62,1644.54,1265.57,1494.8,2181.502,2410.053,1679.421,160.43,136.06
1/23/2013,17.5,108.836,339.6,2320.911,2336.3,1873.24,1530.23,1793.5,4248.39,3548.87,3269.17,1688.38,1292.42,1511.16,2226.124,2428.999,1721.995,160.39,136.04
1/22/2013,17.26,107.388268,339.8,2315.139,2339.96,1869.18,1531.69,1787.45,4229.92,3530.13,3239.4,1672.45,1287.42,1513.94,2230.15,2423.059,1705.097,160.32,136.03
1/21/2013,16.8,104.4792,339.05,2328.221,2385.12,1889.58,1557.3,1811.4,4263.73,3596.11,3218.64,1697.37,1316.75,1539.74,2265.91,2436.856,1700.285,160.32,136.01
1/18/2013,15.7,97.57707,339.11,2317.07,2341.18,1889.23,1543.28,1800.29,4326.8,3571.52,3192.86,1694.34,1305.7,1544.54,2249.891,2425.509,1648.614,160.19,135.98
1/17/2013,15.5,96.3325,337.2,2284.909,2298.35,1868.71,1518.88,1760.5,4281.29,3529.5,3132.26,1678.76,1284.41,1514.52,2216.936,2391.813,1630.706,160.13,135.99
1/16/2013,14.73,91.554315,337.8,2309.499,2333.92,1895.39,1545.69,1783.33,4294.77,3524.18,3166.05,1708.69,1296.57,1505.69,2256.573,2417.627,1638.921,160.09,135.96
1/15/2013,14.25,88.5609,337,2325.682,2342.28,1886.22,1548.4,1807.97,4278.76,3501.26,3218.66,1708.64,1299.92,1508.5,2239.805,2434.615,1642.734,160.08,135.94
1/14/2013,14.3,88.93742,335.7,2311.74,2324.55,1861.53,1535.39,1789.66,4232.06,3445.69,3210.15,1668.25,1287.81,1496,2212.523,2420.006,1635.858,160.04,135.93
1/11/2013,14.14,87.88717,335.73,2242.997,2266.43,1809.81,1482.04,1726.72,4117.97,3322.58,3061.28,1612.73,1244.81,1458.33,2154.309,2348.101,1579.189,159.99,135.88
1/10/2013,14.14,88.001704,333.6,2283.658,2320.36,1860.54,1510.26,1754.55,4188.86,3366.32,3123.91,1649.34,1273.82,1482.78,2211.363,2390.587,1620.316,159.92,135.89
1/9/2013,13.77,85.71825,333.89,2275.34,2330.82,1853.4,1497.2,1752.4,4194.14,3344.29,3122.4,1627.18,1278.75,1482.22,2209.886,2381.873,1616.966,159.84,135.89
1/8/2013,13.74,85.516386,331.5,2276.07,2281.27,1863.66,1504.12,1754.75,4152.78,3342.78,3136.16,1627.54,1263.47,1490.35,2187.718,2382.488,1635.066,159.76,135.88
1/7/2013,13.59,84.662982,333.5,2285.364,2297.03,1856.46,1506.44,1759.97,4075.22,3246.31,3192.21,1601.75,1227.26,1483.8,2188.632,2392.591,1595.677,159.72,135.88
1/4/2013,13.5,84.1131,331.49,2276.992,2293.99,1858.91,1504.26,1746.97,4033.98,3190.59,3160.73,1586.22,1204.36,1478.66,2194.555,2384.189,1542.297,159.65,135.84
12/31/2012,13.51,84.171353,334.3,2269.128,2303.67,1850.28,1499.64,1760.95,4070.97,3268.42,3131.03,1597.55,1214.52,1490.1,2197.356,2376.039,1527.046,159.6,135.79
12/28/2012,13.42,83.617336,332.62,2233.252,2275.35,1829.67,1479.1,1733.3,4030.25,3250.67,3043.15,1580.12,1195.46,1472.94,2169.505,2338.32,1522.195,159.42,135.75
12/27/2012,13.42,83.701882,333,2205.897,2257.47,1812.9,1461.73,1707.9,3982.45,3222.06,2979.89,1571.04,1189.58,1463.03,2151.028,2309.738,1497.403,159.41,135.73
12/26/2012,13.47,83.988144,333.2,2219.132,2266.58,1828.35,1464.66,1718.43,3967.66,3236.52,3013,1578.4,1196.9,1464.19,2165.722,2323.7,1493.358,159.44,135.72
12/25/2012,13.35,83.2239,333.28,2213.611,2256.86,1812.33,1459.79,1709.61,3910.04,3229.1,3016.79,1554.48,1179.49,1460.03,2151.391,2318.1,1464.739,159.44,135.7
12/24/2012,13.38,83.37747,333.8,2159.053,2200.63,1787.78,1419.81,1672.16,3826.76,3147.49,2913.84,1520.66,1155.66,1428.63,2109.78,2260.842,1444.212,159.41,135.71
12/21/2012,13.5,84.0942,330.45,2153.31,2204.23,1783.69,1420.46,1662.56,3869.01,3075.46,2882.27,1519.83,1155.52,1421.94,2109.606,2254.828,1440.337,159.38,135.68
12/20/2012,13.52,84.224192,335.48,2168.353,2210.68,1805.55,1430.16,1648.84,3890.78,3043.08,2907.76,1533.14,1156.1,1432.35,2126.179,2270.669,1439.094,159.35,135.66
12/19/2012,13.6,84.728,336.7,2162.239,2196.17,1773.09,1421.68,1630.71,3892.53,3070.63,2898.11,1519.38,1162.75,1420.35,2095.252,2264.253,1436.597,159.38,135.68
12/18/2012,13.3,82.88959,341.95,2162.464,2180.16,1785.94,1414.25,1622.27,3862.38,3076.81,2906.85,1517.62,1164.22,1420.25,2100.031,2264.504,1434.825,159.35,135.66
12/17/2012,13.25,82.64025,338.1,2160.342,2189.22,1772.26,1415.77,1621.33,3873.37,3095.55,2899.72,1516.46,1157.98,1422.03,2090.593,2262.305,1431.971,159.33,135.65
12/14/2012,13.6,84.87352,341.8,2150.625,2141.31,1752.42,1407.61,1611.22,3827.03,3167.2,2888.41,1497.25,1152.37,1429.35,2053.288,2252.13,1426.603,159.28,135.63
12/13/2012,13.7,85.38662,341.4,2061.476,2051.14,1679.71,1346.2,1545.07,3713.95,3075.9,2703.79,1438.09,1109.93,1385.59,1967.734,2158.573,1390.672,159.26,135.61
12/12/2012,13.7,85.62774,344.26,2082.726,2076.56,1708.68,1359.32,1561.03,3755.61,3082.63,2738.76,1457.79,1133.41,1394.22,2000.994,2180.923,1396.52,159.22,135.6
12/11/2012,13.56,84.674064,343.8,2074.704,2082.51,1695.82,1357.28,1562.1,3732.79,3093.1,2719.67,1462.65,1132.09,1395.37,1990.502,2172.481,1395.289,159.15,135.42
12/10/2012,13.43,83.812601,342.5,2083.77,2081.89,1705.04,1372.28,1570.74,3719.13,3112.39,2737.79,1482.67,1129.79,1400.22,1995.949,2181.98,1398.047,159.16,135.58
12/7/2012,13.5,84.051,341,2061.786,2063.02,1683.55,1353.84,1549.21,3675.24,3107.26,2703.47,1463.03,1103.27,1397.06,1971.402,2158.914,1388.349,159.08,135.56
12/6/2012,13.3,82.83639,338.99,2029.237,2006.61,1645.26,1332.92,1519.94,3593.63,3044.26,2643.46,1431.43,1070.31,1385.06,1918.275,2124.778,1373.099,159.09,135.55
12/5/2012,13.38,83.279796,341.48,2031.907,2013.16,1660.17,1339.07,1527.41,3611.76,3058.86,2632.42,1430.61,1073.8,1385.42,1933.908,2127.565,1376.343,159.05,135.54
12/4/2012,13.41,83.49066,341,1975.143,1946.16,1595.18,1296.13,1483.18,3545.9,2973.3,2527.75,1378.13,1038.18,1350.38,1864.111,2068.083,1343.136,159.06,135.53
12/3/2012,12.68,78.979916,344.1,1959.767,1926.73,1582.59,1280.92,1466.01,3524.55,2966.75,2496.65,1360.05,1019.13,1335.53,1850.148,2051.96,1336.221,159.05,135.51
11/30/2012,12.57,78.287217,345.57,1980.117,1976.91,1612.26,1290.63,1482.87,3677.18,3030.91,2510.14,1409.44,1040.68,1349.31,1895.805,2073.244,1352.849,159,135.48
11/29/2012,12.45,77.564745,343.7,1963.488,1963.43,1585.59,1270.11,1457.51,3673.92,2995.69,2486.35,1395.13,1030.9,1331.15,1877.591,2055.991,1320.998,158.94,135.46
11/28/2012,12.35,76.907155,347.7,1973.523,1982.02,1596.24,1273.47,1460.95,3680.48,2994.48,2512.09,1406.96,1037.85,1336.45,1900.267,2066.509,1326.328,158.97,135.53
11/27/2012,12.2,75.91206,349.9,1991.165,1989.92,1635.61,1290.11,1485,3729.18,3049.84,2522.29,1433.96,1062.7,1354.58,1931.826,2084.977,1338.696,158.94,135.52
11/26/2012,12.25,76.262375,350.1,2017.464,2023.8,1670.62,1312.28,1520.8,3799.93,3134.05,2534.47,1492.5,1094,1374.45,1972.378,2112.518,1355.738,158.9,135.51
11/23/2012,12.35,76.93803,346.6,2027.384,2047.3,1673.82,1318.41,1535.61,3867.38,3151.16,2544.22,1516.74,1107.01,1379.48,1981.608,2122.924,1360.582,158.82,135.47
11/22/2012,12.42,77.275998,346.75,2015.611,2036.9,1662.15,1309.34,1522.23,3818.66,3145.91,2524.9,1513.3,1098.93,1368.18,1970.517,2110.54,1360.232,158.78,135.47
11/21/2012,11.77,73.330631,345.6,2030.319,2065.04,1683.01,1320.72,1537.29,3862.42,3196.72,2532.47,1527.95,1110.04,1371.77,1993.663,2125.963,1366.434,158.73,135.45
11/20/2012,11.73,73.000482,347.55,2008.923,2027.82,1664.64,1303.09,1523.53,3852.13,3177.5,2489.95,1509.56,1096.6,1359.01,1965.894,2103.536,1356.606,158.7,135.44
11/19/2012,11.8,73.57064,346.2,2016.982,2046.38,1668.48,1312.68,1532.19,3862.9,3188.17,2509.92,1522.39,1104.59,1352.15,1977.984,2112.022,1356.195,158.65,135.42
11/16/2012,11.75,73.26125,344.1,2014.725,2036.19,1653.31,1307.38,1530.6,3946.55,3212.55,2507.86,1517.12,1104.01,1349.12,1965.178,2109.691,1350.526,158.67,135.39
11/15/2012,11.2,69.804,345.45,2030.29,2064.21,1664.34,1309.83,1537.82,4005.87,3240.99,2526.71,1532.99,1117.28,1357.38,1991.05,2125.99,1360.448,158.63,135.37
11/14/2012,10.95,68.16594,345.7,2055.419,2103.07,1693.48,1332.56,1564.71,4053.21,3254.28,2552.53,1569.07,1150.18,1375.37,2026.804,2152.371,1366.629,158.57,135.36
11/13/2012,10.95,68.186745,345.91,2047.889,2091.39,1674.24,1328.19,1565.56,4021.16,3219.56,2547.38,1561.76,1151.81,1370.19,2007.791,2144.465,1365.564,158.56,135.34
11/12/2012,11.01,68.584593,348.07,2079.273,2130.58,1701.84,1352.33,1595.14,4082.49,3266.74,2592.39,1575.67,1173.1,1385.62,2046.726,2177.38,1379.6,158.49,135.33
11/9/2012,10.82,67.53303,348.32,2069.067,2118.61,1693.41,1336.79,1594.29,4119.8,3301.8,2571.71,1563.32,1171.61,1378.01,2030.573,2166.641,1382.755,158.41,135.29
11/8/2012,10.93,68.240362,345.68,2071.509,2119.95,1699.22,1333.26,1601.82,4133.1,3341.68,2572.54,1570.02,1186.95,1382.33,2033.539,2169.229,1383.141,158.38,135.27
11/7/2012,10.92,68.18448,347,2105.73,2184.32,1740.8,1360.15,1634.09,4182.71,3387.11,2612.41,1613.04,1224.37,1401.09,2090.149,2205.172,1395.768,158.38,135.26
11/6/2012,10.9,68.07813,339.38,2105.999,2182.7,1722.97,1367.57,1624.34,4177.38,3401.47,2626.19,1614.26,1226.72,1401.9,2071.894,2205.427,1400.746,158.31,135.25
11/5/2012,10.75,67.1402,338.1,2114.027,2204.8,1724.76,1377.09,1627.91,4229.62,3402.18,2630.31,1625.51,1246.07,1400.41,2081.191,2213.837,1397.913,158.27,135.24
11/2/2012,10.47,65.349552,343.5,2117.046,2186.15,1733.73,1374.47,1636.68,4278.09,3420.94,2632.8,1623.11,1236.95,1401.12,2083.816,2217.01,1397.589,158.22,135.2
11/1/2012,10.57,65.945173,345.56,2104.428,2181.96,1737.78,1365.71,1630.99,4239.85,3427.77,2610.67,1621.55,1235.09,1394.45,2083.785,2203.742,1396.048,158.21,135.19
10/31/2012,11.2,69.86224,343.94,2068.88,2148.4,1690.84,1343.72,1603.76,4174.64,3394.89,2558.99,1598.33,1216.62,1381.36,2038.279,2166.488,1375.536,158.17,135.19
10/30/2012,10.89,67.951422,343.8,2062.347,2133.43,1683.03,1335.49,1598.75,4156,3337.75,2545.63,1607.41,1217.02,1369.82,2029.242,2159.666,1369.329,158.11,135.2
10/29/2012,10.6,66.18852,344.48,2058.943,2127.94,1674.54,1335.19,1597.9,4147.35,3338.27,2540.85,1615.21,1236.14,1374.52,2023.75,2156.087,1369.683,158.1,135.19
10/26/2012,10.17,63.554364,342.51,2066.209,2132.99,1689.55,1340.73,1604.56,4143.3,3312.83,2566.19,1632.79,1231.06,1382.19,2037.723,2163.721,1373.395,158.09,135.17
10/25/2012,10.86,67.78812,344.8,2101.58,2167.15,1744.89,1369.63,1643.09,4209.15,3334.08,2606.54,1674.7,1264.75,1395.24,2088.888,2200.812,1387.482,158.05,135.15
10/24/2012,11.65,72.788035,344.5,2115.99,2202.94,1751.87,1374.59,1658.77,4246.01,3367.55,2626.77,1693.33,1261.13,1395.66,2111.941,2215.978,1388.629,158.05,135.13
10/23/2012,11.65,72.84745,346.4,2114.447,2215.54,1759.56,1370.64,1658.76,4239.66,3394.54,2633.65,1694.08,1252.79,1375.13,2127.55,2214.347,1389.571,158.04,135.12
10/22/2012,11.71,73.242537,347.56,2132.758,2249.93,1771.61,1383.94,1675.43,4313.13,3466.01,2667.3,1718.66,1268.37,1385.56,2150.239,2233.566,1397.382,158,135.11
10/19/2012,11.74,73.411394,349.41,2128.302,2238.05,1778.26,1383.05,1673.81,4294.51,3451.86,2648.05,1717.93,1269.48,1375.28,2150.792,2228.938,1389.309,157.92,135.08
10/18/2012,11.94,74.625,352,2131.688,2243.73,1784.34,1382.36,1682.05,4300.8,3485.18,2653.12,1716.61,1268.54,1382.38,2164.406,2232.482,1390.934,157.88,135.06
10/17/2012,11.81,73.856197,352.8,2105.618,2204.17,1757.15,1359.63,1651.52,4245.77,3468.19,2620.91,1688.1,1244.64,1366.4,2132.091,2205.136,1380.611,157.83,135.05
10/16/2012,11.85,74.222475,351.65,2098.808,2194.38,1743.35,1355.53,1646.77,4250.14,3477.87,2619.53,1688.37,1251.67,1364.73,2119.798,2197.98,1381.553,157.8,135.03
10/15/2012,11.84,74.223776,352.4,2098.703,2195.1,1751.05,1352.97,1647.48,4173.09,3435.12,2616.13,1686.13,1252.47,1373.13,2123.953,2197.905,1378.265,157.75,135.01
10/12/2012,12,75.1896,357.28,2104.932,2213.59,1777.41,1363.43,1659.51,4156.83,3397.35,2617.03,1709.98,1263.88,1375.13,2153.157,2204.396,1385.763,157.68,134.96
10/11/2012,12.03,75.520731,357.43,2102.868,2202.42,1785.17,1366.48,1659.61,4179.14,3410.09,2603.86,1718.75,1265.74,1376.67,2155.048,2202.249,1384.657,157.58,134.96
10/10/2012,12.12,76.22268,357.75,2119.942,2236.22,1800.78,1379.31,1686.46,4209.17,3452.03,2619.5,1743.09,1293.13,1382.69,2181.537,2220.152,1398.175,157.52,134.95
10/9/2012,11.9,74.80578,359.3,2115.23,2227.58,1793.14,1378.23,1679.16,4215.06,3425.64,2622.96,1731.7,1282.33,1386.95,2173.623,2215.192,1408.039,157.45,134.93
10/8/2012,11.78,74.063216,358.1,2074.419,2180.88,1756.53,1348.62,1639.56,4141.01,3327.77,2568.11,1683.42,1256.12,1363.76,2131.993,2172.386,1377.075,157.44,134.92
9/28/2012,12.39,77.867433,359.01,2086.169,2214.59,1781.1,1356.01,1649.63,4168.25,3328.53,2586.24,1688.29,1275.88,1369.63,2166.641,2184.705,1382.849,157.23,134.8
9/27/2012,12.31,77.582544,356,2056.323,2180.74,1737.54,1327.65,1613.39,4076.05,3277.14,2556.31,1661.49,1254.92,1344.15,2117.224,2153.4,1373.304,157.14,134.76
9/26/2012,12.27,77.324313,357.53,2004.172,2097.85,1689.21,1293.73,1576.28,3989.71,3221.11,2474.95,1625.76,1229.2,1317.5,2047.894,2098.735,1345.297,157.08,134.75
9/25/2012,12.2,76.93198,358.45,2029.293,2119.24,1721.68,1309.84,1602.91,4054.64,3262.68,2490.97,1658.12,1243.47,1332.24,2084.436,2125.013,1366.846,157,134.72
9/24/2012,12.1,76.34253,357.49,2033.192,2122.03,1741.89,1319.48,1615.34,4040.88,3271.38,2488.67,1680.4,1257.43,1338.95,2110.186,2129.086,1371.358,156.97,134.68
9/21/2012,12.37,77.997798,359.6,2026.69,2095.59,1734.69,1314.88,1604.15,4009.73,3262.73,2470.93,1677.69,1247.82,1343.62,2095.903,2122.3,1363.311,156.93,134.65
9/20/2012,12.28,77.40084,357.43,2024.837,2073.33,1713.36,1315.48,1605.09,4027.01,3290.91,2471.19,1695.62,1258.61,1334.36,2067.477,2120.36,1361.358,156.89,134.63
9/19/2012,12.57,79.314186,360.82,2067.831,2141.39,1768.03,1341.36,1647.77,4110.69,3387.89,2509.64,1759.74,1302.87,1372.02,2136.01,2165.432,1385.509,156.87,134.63
9/18/2012,12.25,77.401625,357.33,2059.543,2125.61,1728.67,1336.64,1625.87,4136.34,3360.65,2506.59,1730.58,1280.24,1369.76,2087.922,2156.807,1374.461,156.86,134.61
9/17/2012,11.89,75.111508,359.7,2078.5,2164.24,1765.81,1352.37,1632.3,4151.47,3358.58,2526.93,1731.99,1285.54,1380.6,2134.93,2176.7,1382.77,156.82,134.6
9/14/2012,11.67,73.697217,360.14,2123.847,2227.65,1799.22,1394.24,1673.32,4238.58,3449.85,2584.5,1789.25,1329.16,1404.02,2179.596,2224.149,1416.707,156.86,134.63
9/13/2012,11.4,72.162,352.6,2110.379,2198.2,1761.86,1397.02,1658.88,4229.29,3457.57,2565.38,1791.61,1318.66,1407.54,2133.339,2210.015,1414.775,156.85,134.63
9/12/2012,11.36,71.872448,353.7,2126.554,2228.33,1795.46,1403.96,1678.11,4275.38,3487.91,2580.1,1821.15,1315.92,1418.83,2171.416,2226.971,1422.65,156.8,134.59
9/11/2012,11.33,71.777816,352.95,2120.554,2201.89,1774.35,1395.51,1674.05,4255.31,3461.68,2583.9,1809.62,1308.23,1427.43,2144.305,2220.718,1416.459,156.79,134.58
9/10/2012,11.17,70.792109,353.63,2134.893,2226.67,1789.55,1402.56,1675.33,4275.41,3431.05,2608.21,1810.96,1316.05,1441.57,2157.528,2235.755,1423.748,156.77,134.63
9/7/2012,11,69.7697,345.97,2127.762,2208.93,1763.4,1394.13,1663.71,4273.56,3434.66,2614.78,1795.34,1306.84,1442.18,2133.605,2228.305,1417.847,156.74,134.59
9/6/2012,11.18,70.91474,348.38,2051.918,2089.18,1670.88,1327.32,1610.79,4142.41,3341.13,2509.73,1736.03,1269.09,1405.64,2025.597,2148.849,1371.371,156.7,134.59
9/5/2012,11,69.8412,345.88,2037.681,2067.68,1649.53,1307.81,1595.49,4131.2,3334.76,2487.79,1725.66,1255.69,1402.16,2004.782,2133.928,1364.472,156.69,134.58
9/4/2012,10.38,65.884974,346,2043.649,2091.49,1646.17,1312.81,1584.9,4115.78,3322.71,2508.53,1702.53,1237.69,1382.02,2009.409,2140.178,1368.093,156.68,134.57
9/3/2012,10.53,66.764412,344.92,2059.147,2107.83,1661.35,1332,1603.73,4113.57,3343.39,2541.13,1713.27,1257.04,1398.94,2027.478,2156.444,1372.189,156.66,134.56
8/31/2012,10.16,64.501776,339.45,2047.522,2090.13,1634.35,1325.61,1578.05,4035.06,3261.36,2528.53,1691.34,1249.32,1401.05,1995.297,2144.304,1361.565,156.64,134.51
8/30/2012,10.78,68.448688,339.16,2052.585,2097.96,1648.08,1334.9,1578.51,4004.63,3266.93,2535.74,1687.17,1249.28,1402.02,2009.885,2149.67,1356.729,156.56,134.48
8/29/2012,10.92,69.361656,341.02,2053.235,2090.79,1668.77,1341.61,1589.8,4081.35,3343.12,2507.75,1702,1249.91,1405.54,2026.427,2150.319,1361.88,156.56,134.48
8/28/2012,10.94,69.502914,340.22,2073.154,2142.86,1706.61,1358.37,1597.48,4118.04,3357.07,2521.92,1702.63,1240.99,1414.89,2072.876,2171.237,1367.759,156.56,134.47
8/27/2012,10.95,69.608055,342.27,2055.709,2117.02,1696.06,1351.38,1590.85,4149.46,3383.63,2495.55,1683.92,1232.94,1418.43,2061.939,2153.01,1351.198,156.63,134.46
8/24/2012,10.6,67.35982,340.2,2092.104,2175.22,1752,1389.69,1620.82,4227.42,3440.8,2538.58,1731.78,1266.25,1438.78,2123.984,2191.148,1372.048,156.47,134.42
8/23/2012,10.1,64.16833,340.55,2113.072,2228.4,1783.26,1406.74,1649.89,4235.45,3483.23,2549.5,1777.99,1281.83,1458.83,2167.259,2213.09,1387.921,156.46,134.4
8/22/2012,9.81,62.311158,335.69,2107.711,2212.56,1755.25,1406.37,1646.54,4248.39,3473.75,2545.47,1750.68,1262.6,1459.68,2134.616,2207.548,1374.655,156.41,134.39
8/21/2012,9.92,63.052512,332.35,2118.268,2234.53,1774.21,1420.17,1660.18,4288.63,3496.39,2550.98,1774.38,1270.74,1460.1,2158.186,2218.614,1381.182,156.45,134.39
8/20/2012,10.1,64.22893,331.84,2106.957,2221.54,1759.13,1408.44,1640.79,4202.88,3411.54,2556.61,1737.29,1249.26,1449.35,2141.564,2206.81,1368.858,156.42,134.38
8/17/2012,11.58,73.630272,331.88,2114.891,2234.28,1768.92,1416.54,1650.64,4156.13,3401,2579.44,1738.15,1250.19,1451.03,2150.075,2215.19,1364.827,156.34,134.35
8/16/2012,13.5,85.94505,328.81,2112.197,2227.9,1761.32,1417.41,1645.69,4212.48,3436.5,2574.94,1736.57,1251.29,1450.97,2139.491,2212.384,1362.528,156.32,134.34
8/15/2012,13.25,84.300475,328.15,2118.945,2238.72,1769.06,1420.02,1652.72,4283.52,3498.58,2580.69,1744.84,1265.11,1456.75,2149.883,2219.443,1367.103,156.32,134.33
8/14/2012,12.19,77.514991,331.29,2142.524,2275.11,1791.57,1437.34,1669.85,4329.55,3527,2618.49,1771.39,1302.86,1471.88,2185.265,2244.225,1370.658,156.33,134.31
8/13/2012,12.04,76.59848,332.56,2136.078,2252.03,1798.16,1433.93,1661.61,4312.4,3527.71,2616.44,1748.76,1276.8,1471.93,2178.923,2237.596,1351.208,156.33,134.29
8/10/2012,11.39,72.442678,330.24,2168.814,2296.37,1831.34,1459.41,1683.09,4337.74,3534.91,2692.4,1788.39,1294.93,1485.45,2212.906,2271.776,1386.335,156.27,134.26
8/9/2012,11.06,70.333858,330.86,2174.102,2319.11,1845.22,1468.46,1694.74,4391.03,3504.48,2690.73,1788.53,1293.23,1468.89,2232.536,2277.325,1387.799,156.25,134.2
